time_s,phase,altitude_m,vertical_velocity_m_s,vertical_acceleration_m_s2
10.86625000000002,recovery,72.16206330337245,-4.459063863692373,0.0009646116858590403
10.916250000000021,recovery,71.93911131594136,-4.459015633773363,0.0009645851546835615
10.966250000000022,recovery,71.71616173997312,-4.458967405176905,0.0009645587680324752
11.016250000000023,recovery,71.49321457540178,-4.45891917789656,0.0009645324976119696
11.066250000000023,recovery,71.27026982216167,-4.4588709519271434,0.0009645063207273097
11.116250000000024,recovery,71.04732748018733,-4.4588227272644865,0.0009644802191530744
11.166250000000025,recovery,70.82438754941354,-4.458774503905228,0.0009644541782662941
11.216250000000025,recovery,70.60145002977518,-4.45872628184666,0.0009644281863003812
11.266250000000026,recovery,70.37851492120727,-4.458678061086598,0.0009644022338264335
11.316250000000027,recovery,70.15558222364494,-4.458629841623277,0.0009643763132842764
11.366250000000027,recovery,69.9326519370234,-4.458581623455269,0.000964350418591664
11.416250000000028,recovery,69.70972406127788,-4.458533406581418,0.0009643245448600624
11.466250000000029,recovery,69.48679859634373,-4.458485191000784,0.0009642986881743809
11.51625000000003,recovery,69.2638755421563,-4.4584369767126,0.0009642728453940208
11.56625000000003,recovery,69.04095489865098,-4.458388763716244,0.0009642470139894499
11.616250000000031,recovery,68.8180366657632,-4.458340552011202,0.0009642211919356214
11.666250000000032,recovery,68.59512084342839,-4.45829234159705,0.0009641953776196033
11.716250000000032,recovery,68.37220743158203,-4.45824413247344,0.0009641695697126806
11.766250000000033,recovery,68.14929643015958,-4.458195924640079,0.0009641437671703557
11.816250000000034,recovery,67.92638783909656,-4.458147718096723,0.0009641179691612933
11.866250000000035,recovery,67.70348165832846,-4.458099512843163,0.0009640921749962672
11.916250000000035,recovery,67.48057788779079,-4.458051308879223,0.0009640663841565811
11.966250000000036,recovery,67.25767652741908,-4.458003106204748,0.0009640405961803822
12.016250000000037,recovery,67.03477757714886,-4.457954904819605,0.0009640148107123991
12.066250000000037,recovery,66.81188103691566,-4.457906704723676,0.000963989027503942
12.116250000000038,recovery,66.58898690665504,-4.457858505916855,0.0009639632463134262
12.166250000000039,recovery,66.36609518630253,-4.457810308399045,0.0009639374669561107
12.21625000000004,recovery,66.1432058757937,-4.457762112170159,0.0009639116892898869
12.26625000000004,recovery,65.92031897506408,-4.457713917230116,0.0009638859131939626
12.316250000000041,recovery,65.69743448404924,-4.45766572357884,0.0009638601385759671
12.366250000000042,recovery,65.47455240268475,-4.4576175312162585,0.0009638343653648462
12.416250000000042,recovery,65.25167273090618,-4.457569340142303,0.000963808593510862
12.466250000000043,recovery,65.0287954686491,-4.457521150356907,0.000963782822957171
12.516250000000044,recovery,64.80592061584906,-4.457472961860008,0.0009637570536398243
12.566250000000045,recovery,64.58304817244166,-4.457424774651543,0.0009637312855446112
12.616250000000045,recovery,64.36017813836249,-4.457376588731453,0.0009637055186644261
12.666250000000046,recovery,64.13731051354709,-4.457328404099677,0.000963679752963742
12.716250000000047,recovery,63.91444529793109,-4.457280220756156,0.0009636539884354534
12.766250000000047,recovery,63.69158249145005,-4.457232038700833,0.000963628225058244
12.816250000000048,recovery,63.46872209403958,-4.457183857933651,0.0009636024628107975
12.866250000000049,recovery,63.24586410563526,-4.457135678454552,0.0009635767017002195
12.91625000000005,recovery,63.0230085261727,-4.457087500263481,0.0009635509417122989
12.96625000000005,recovery,62.80015535558749,-4.457039323360381,0.0009635251828470359
13.016250000000051,recovery,62.57730459381524,-4.456991147745196,0.0009634994251044304
13.066250000000052,recovery,62.354456240791556,-4.4569429734178705,0.000963473668477377
13.116250000000052,recovery,62.13161029645204,-4.456894800378349,0.0009634479129516649
13.166250000000053,recovery,61.908766760732306,-4.456846628626575,0.000963422158527294
13.216250000000054,recovery,61.68592563356797,-4.4567984581624955,0.0009633964052184751
13.266250000000054,recovery,61.46308691489464,-4.456750288986053,0.000963370653018103
13.316250000000055,recovery,61.24025060464795,-4.4567021210971935,0.0009633449019119666
13.366250000000056,recovery,61.017416702763505,-4.456653954495862,0.0009633191519071715
13.416250000000057,recovery,60.794585209176944,-4.456605789182003,0.0009632934030108231
13.466250000000057,recovery,60.57175612382389,-4.456557625155561,0.0009632676552158159
13.516250000000058,recovery,60.34892944663997,-4.456509462416482,0.0009632419085150445
13.566250000000059,recovery,60.126105177560824,-4.45646130096471,0.000963216162908509
13.61625000000006,recovery,59.903283316522085,-4.456413140800191,0.0009631904184104201
13.66625000000006,recovery,59.680463863459394,-4.456364981922869,0.000963164675006567
13.716250000000061,recovery,59.45764681830839,-4.45631682433269,0.0009631389326969497
13.766250000000062,recovery,59.23483218100472,-4.456268668029599,0.0009631131914886737
13.816250000000062,recovery,59.01201995148403,-4.456220513013541,0.0009630874513888443
13.866250000000063,recovery,58.78921012968196,-4.45617235928446,0.0009630617123761454
13.916250000000064,recovery,58.566402715534174,-4.456124206842303,0.0009630359744647876
13.966250000000064,recovery,58.343597708976326,-4.456076055687014,0.0009630102376618765
14.016250000000065,recovery,58.12079510994407,-4.456027905818537,0.0009629845019460959
14.066250000000066,recovery,57.897994918373065,-4.455979757236819,0.0009629587673316564
14.116250000000067,recovery,57.67519713419898,-4.455931609941804,0.0009629330338043474
14.166250000000067,recovery,57.452401757357485,-4.455883463933438,0.0009629073013783795
14.216250000000068,recovery,57.22960878778424,-4.455835319211666,0.000962881570053753
14.266250000000069,recovery,57.00681822541492,-4.455787175776433,0.0009628558398233622
14.31625000000007,recovery,56.784030070185196,-4.455739033627684,0.0009628301106872073
14.36625000000007,recovery,56.56124432203075,-4.4556908927653645,0.0009628043826523935
14.41625000000007,recovery,56.33846098088726,-4.4556427531894185,0.0009627786557260265
14.466250000000072,recovery,56.115680046690414,-4.455594614899792,0.0009627529298796844
14.516250000000072,recovery,55.89290151937589,-4.455546477896431,0.0009627272051275781
14.566250000000073,recovery,55.67012539887938,-4.455498342179279,0.0009627014814839185
14.616250000000074,recovery,55.44735168513657,-4.4554502077482825,0.0009626757589344948
14.666250000000074,recovery,55.224580378083154,-4.455402074603386,0.0009626500374793068
14.716250000000075,recovery,55.00181147765483,-4.455353942744535,0.0009626243171183546
14.766250000000076,recovery,54.77904498378731,-4.455305812171674,0.0009625985978516383
14.816250000000077,recovery,54.556280896416276,-4.455257682884749,0.0009625728796862631
14.866250000000077,recovery,54.333519215477445,-4.455209554883705,0.0009625471626222293
14.916250000000078,recovery,54.11075994090652,-4.455161428168487,0.0009625214466524312
14.966250000000079,recovery,53.88800307263921,-4.45511330273904,0.000962495731776869
15.01625000000008,recovery,53.66524861061123,-4.4550651785953095,0.0009624700179955425
15.06625000000008,recovery,53.44249655475829,-4.45501705573724,0.0009624443053155574
15.11625000000008,recovery,53.21974690501612,-4.454968934164778,0.000962418593729808
15.166250000000081,recovery,52.99699966132044,-4.454920813877868,0.000962392883231189
15.216250000000082,recovery,52.77425482360696,-4.454872694876455,0.0009623671738339112
15.266250000000083,recovery,52.551512391811414,-4.454824577160484,0.0009623414655379747
15.316250000000084,recovery,52.32877236586953,-4.454776460729901,0.0009623157583291686
15.366250000000084,recovery,52.10603474571705,-4.454728345584651,0.0009622900522145983
15.416250000000085,recovery,51.88329953128969,-4.454680231724679,0.0009622643472013692
15.466250000000086,recovery,51.6605667225232,-4.454632119149931,0.000962238643282376
15.516250000000086,recovery,51.437836319353316,-4.454584007860351,0.0009622129404647239
15.566250000000087,recovery,51.21510832171579,-4.454535897855885,0.0009621872387413077
15.616250000000088,recovery,50.99238272954636,-4.454487789136477,0.0009621615381050219
15.666250000000089,recovery,50.769659542780765,-4.454439681702074,0.0009621358385629719
15.71625000000009,recovery,50.546938761354774,-4.454391575552621,0.0009621101401222631
15.76625000000009,recovery,50.32422038520413,-4.454343470688062,0.0009620844427757902
15.81625000000009,recovery,50.101504414264596,-4.454295367108343,0.0009620587465306585
15.866250000000091,recovery,49.87879084847193,-4.454247264813409,0.0009620330513726572
15.916250000000092,recovery,49.65607968776189,-4.454199163803206,0.0009620073573088916
15.966250000000093,recovery,49.43337093207024,-4.454151064077678,0.0009619816643393619
16.016250000000092,recovery,49.21066458133275,-4.454102965636771,0.0009619559724711735
